,date,year,month,appraiser,estimator,lawyer,auditor,actuary,all,official,ratio,appraiser_a,estimator_a,lawyer_a,auditor_a,actuary_a,monthly_avg_rate,appraiser_a_usd,estimator_a_usd,lawyer_a_usd,auditor_a_usd,actuary_a_usd,official_usd,index,appraiser_a_usd_real,estimator_a_usd_real,lawyer_a_usd_real,auditor_a_usd_real,actuary_a_usd_real,official_usd_real,oil_price,appraiser_barrels,estimator_barrels,lawyer_barrels,auditor_barrels,actuary_barrels,official_barrels,appraiser_a_usd_real_smoothed,estimator_a_usd_real_smoothed,lawyer_a_usd_real_smoothed,auditor_a_usd_real_smoothed,actuary_a_usd_real_smoothed,official_usd_real_smoothed,appraiser_barrels_smoothed,estimator_barrels_smoothed,lawyer_barrels_smoothed,auditor_barrels_smoothed,actuary_barrels_smoothed,official_barrels_smoothed
38,2020-03,2020,3,32645,48893,49323,43870,176539,36456,50948,1.3975202984419575,45622.0501426377,68328.95995172263,68929.89368005267,61309.21549264868,246716.83596664472,73.71944210526316,618.8604910695674,926.8784190492988,935.0300505751042,831.6559884583221,3346.699716125911,691.1066951273441,0.9970800213204791,620.6728425367322,929.5928102358233,937.7683140584852,834.0915179073809,3356.500626392776,693.130621765021,15.11,40.95701463067951,61.34205288215082,61.88153875414323,55.04010512629531,221.4890612922509,45.7383649985006,609.222843071042,911.4208638957963,1000.897397431102,677.5074996024814,3088.5081689473263,704.9505203999795,12.158809278824519,18.23364694738985,19.755316088813984,13.533425068244718,62.33180047146742,13.911996022391365
39,2020-04,2020,4,31808,48127,50845,35045,170849,37726,49306,1.3069501139797488,41571.46922546785,62899.58813550337,66451.87854530032,45802.0667444203,223291.1200233261,74.76353333333333,556.0393867438206,841.3137438952418,888.8274213716535,612.6257642240063,2986.6314507606576,659.4926403514013,0.9892625122631379,562.0746564749211,850.4453908503685,898.4747833396427,619.27522435122,3019.0484464312053,666.6507950884327,18.78,29.608061061971277,44.798388918809465,47.328403693911255,32.62118020362121,159.03255861345355,35.116754012321685,605.7733980889881,910.407320098206,995.1009773422699,673.9502189173677,3073.6212362934093,700.3829453369799,12.297935251356925,18.48858879910588,19.963763398245842,13.687465477945041,63.0745248173682,14.0363678617783
40,2020-05,2020,5,30840,47640,60783,32713,175842,39661,50747,1.2795189228713346,39460.36358135196,60956.28148559038,77772.99868888833,41856.90252388997,224993.16643554124,72.50029444444445,544.2786665037569,840.7728817198112,1072.7266597307994,577.3342418073087,3103.3414161917517,699.9557779573769,0.9881887634894518,550.7841078680375,850.8221432825327,1085.5483277737653,584.2347769353798,3140.4338228187894,708.3219358675175,35.46,15.349088169874701,23.71045915735508,30.251738853096427,16.28128149484796,87.5166784036027,19.73930563895592,602.6726586018644,911.3339896141557,990.17189306012,670.8865661504599,3066.0209167311773,696.6105365554556,12.383684127708717,18.67966538475546,20.08563491112644,13.791536830041583,63.60210375324271,14.101375167617865
41,2020-06,2020,6,31640,51108,60107,34868,180610,39812,52123,1.3092283733547674,41423.98573294484,66912.04370541545,78693.789837235,45650.17492213403,236459.73651160454,69.196715,598.6409287340424,966.9829515088318,1137.2474811446614,659.7159261409163,3417.2104342179327,753.2583013514443,0.9926537044332693,603.0712685203964,974.1392664835784,1145.663866528302,664.598261402313,3442.5000571260684,758.8329122103042,44.16,13.556180451404947,21.89725886568913,25.752886801283093,14.939219341959156,77.38248265892058,17.057479650168577,600.2231050208075,914.2898757556708,986.1804287318475,668.1951381369773,3066.902559017837,693.887499704378,12.427954503569737,18.82666422461432,20.142331416780735,13.848275149709453,63.9773218602939,14.124048933816004
42,2020-07,2020,7,33606,51657,57197,30991,173757,38648,50145,1.2974798178430966,43603.106758435104,67023.91495032085,74211.9531411716,40210.19703477541,225446.20070896295,71.29407391304348,611.5951069315703,940.1049943094724,1040.927374015504,564.0047598320626,3162.2011246536,703.3543918553631,0.9980765219809506,612.7737637968837,941.9167504747851,1042.9334335502697,565.091701298257,3168.2952709651595,704.709885830565,43.57,14.037069243322705,21.576887636205473,23.89091976165949,12.94479595666887,72.57748736868487,16.14308909468357,598.5486852037908,919.0953933567288,982.8122234404061,665.4036342552389,3076.684687264564,692.2599574437173,12.439279862341197,18.94163132658621,20.151506192097397,13.850357776017391,64.24188789236463,14.120479434376668
43,2020-08,2020,8,33084,49227,54693,34397,165108,37144,47649,1.282818220977816,42440.758022830065,63149.29256407495,70161.1769599397,44125.09834697394,211803.55082920525,73.79810952380953,575.0927536854772,855.7033909344393,950.717808527379,597.9163779627421,2870.040332955561,645.6669460432042,1.0017767066039411,574.0727947598843,854.1857534652652,949.0316577137697,596.855940072414,2864.9501570914945,644.521819869458,45.1,12.751502299012797,18.97346764821373,21.08021748397736,13.257569356158362,63.637257936930396,14.316340267033352,597.5585382481432,925.2715095729302,979.4256354705577,661.8595252283203,3094.7799732386625,691.4529428279501,12.416173579367586,19.018286230046133,20.117120447419072,13.778215542461119,64.37398301947285,14.094093598767033
44,2020-09,2020,9,32679,50587,51101,34864,170686,37923,49259,1.2989214988265696,42447.45566015347,65708.54186113967,66376.18751153654,45285.59913508952,221707.71494871186,75.72798636363636,560.52534470316,867.6916555738778,876.5080216553805,598.0034767811428,2927.6853326602272,650.4728616903191,1.0040362139154753,558.272039329398,864.2035451989428,872.9844695912226,595.5995097518322,2915.916071635534,647.8579683432406,40.49,13.843550128504816,21.429776625682337,21.647518440488525,14.769164652535016,72.30638015955118,16.065024986177303,597.1428336825513,932.1170264550395,975.6602847387521,657.5237305833045,3120.584255697602,691.1316685764175,12.348303672828491,19.03644549172098,20.03237755227852,13.616456357053451,64.30104735781464,14.034571914918558
45,2020-10,2020,10,33581,51556,54221,35722,171657,38433,49539,1.288970416048708,43284.91554133167,66454.1587698072,69889.264928577,46044.60120209195,221260.79470767308,77.66354782608695,557.3388900319127,855.6673063483902,899.8979171680514,592.8727503564511,2848.9658392009774,637.8668163722492,1.0051872108023763,554.4627747372799,851.2516844154494,895.2540457112669,589.8132646188354,2834.263914805314,634.5751413441494,37.12,15.01451751163558,23.05138217533379,24.242939578880698,15.97178745572336,76.75015730606081,17.183912078993785,597.3147897936436,938.9509061881299,971.4848244033974,652.7796712837674,3154.167624509015,691.1699371494541,12.219792732855836,18.966926327146794,19.86409853377303,13.357975651170356,63.94799826926028,13.919598186739183
46,2020-11,2020,11,33881,52655,57726,37467,170738,39561,49274,1.2455195773615428,42199.44880058643,65582.83334597205,71898.86312277243,46665.882005004925,212657.5215995551,76.83946842105263,549.18975453277,853.504516540923,935.702245215864,607.3165648321861,2767.5558663975708,641.2589911475729,1.0076823248592153,545.0028654710185,846.997605778356,928.5686789699246,602.6865311119109,2746.456693863545,636.370188627814,46.92,11.70481147768052,18.190633344861954,19.94250309496726,12.943660802050003,58.984566632514294,13.667071422582543,598.0967816462559,945.1534014844365,966.8187038932316,648.2750601395071,3194.918128162683,691.4970162416678,12.016905319770744,18.778881679991695,19.551237717784204,13.013383586640543,63.28592040378442,13.721498345142175
47,2020-12,2020,12,34023,52849,62389,37565,240054,40494,69278,1.7108213562503087,58207.27500370426,90415.19785647257,106736.4335951005,64267.00424754285,410689.50985331164,74.2167043478261,784.2880590723673,1218.2594019902872,1438.1726396104377,865.9371877569139,5533.653285499752,933.4556230807525,1.0119695951426386,775.0114853616928,1203.8498071857305,1421.1619069520812,855.6948666376273,5468.201131793664,922.4146926560383,50.97,15.387248559395083,23.901498959982092,28.216061204834958,16.98915416434989,108.56686846183544,18.31382427076226,599.4822869160902,950.4949721525383,961.8523432507766,644.4794139784764,3240.965905817522,692.0478220060638,11.742381368005667,18.460277008625464,19.05765759626917,12.612975976808173,62.37071058386695,13.42937331012281
48,2021-01,2021,1,32395,51872,60676,38176,171577,37031,49516,1.337149955442737,43316.972806567464,69360.64248872566,81132.91069644352,51047.03669898193,229424.1779049985,74.392475,582.2762692942729,932.3610014148024,1090.606418141667,686.1854871609249,3083.970225550346,665.604955339905,1.013951009246599,574.2646971937278,919.5325936975782,1075.600702791376,676.7442222586125,3041.5377049053322,656.4468591381675,55.81,10.433188842398724,16.705984615925505,19.541415841993675,12.29502754275085,55.25838067640828,11.926266893744938,601.5854623983863,955.4657428092736,956.8890036741732,641.8936341393446,3290.568739723328,692.8868126813907,11.41902331897005,18.030112844077625,18.409067496691893,12.193981535232396,61.28310507146723,13.06263683618449
49,2021-02,2021,2,34505,60362,57359,40531,177513,40718,51229,1.2581413625423645,43412.16771452429,75943.92892578221,72165.73041406748,50993.72756520458,223336.44768898276,74.3168157894737,584.1499969199868,1021.8942794981668,971.0551999227221,686.1667446794374,3005.1939835750654,689.3325481694834,1.018064471275289,573.7848765002527,1003.7618523491742,953.8248581706418,673.9914455711272,2951.8700125254127,677.1010752452482,64.92,8.99799748798501,15.740823775387659,14.957720269912539,10.569419973497189,46.290726795672605,10.618184660651314,604.1528019859179,960.3024769528516,951.4464063292752,640.6816514982328,3342.942694811194,694.1133287485175,11.071296593389093,17.528455678286104,17.67081842290891,11.77365905904675,60.06885398918267,12.657609584099115
50,2021-03,2021,3,35565,59693,54196,40439,191300,42098,55208,1.311416219297829,46640.51783932729,78282.3683785453,71073.51342106513,53032.360492184904,250873.92275167466,74.39713333333333,626.9128358797958,1052.2229133185056,955.3259680399666,712.8280098451586,3372.091255554757,742.0716031173245,1.0231898835870934,612.7042946143763,1028.3750164042165,933.6741726675308,696.6722612093565,3295.665164058208,725.2530688788419,61.63,10.172202431929186,17.07322591787288,15.500989259126506,11.566250362569505,54.71509420014209,12.040752930672147,606.6876672404194,964.8183275249778,945.1183349041222,640.3651409436744,3396.822429880933,695.6748345944875,10.717827319966611,17.000866640854035,16.91191301670871,11.360536331126152,58.81662674907607,12.252756639727947
51,2021-04,2021,4,35565,59693,54196,40439,196172,42098,56614,1.3448144804978859,47828.32699890731,80276.0107843603,72883.56558506342,54382.95277685401,263814.94626823126,76.14393181818183,628.130513579373,1054.2666876730918,957.1815356093828,714.2125639993326,3464.687729787509,743.5129582641486,1.0303044348141797,609.6552556261289,1023.2574490114021,929.0278710505745,693.2053671380578,3362.7805653504556,721.6439463334394,65.69,9.562041613325817,16.04911992195299,14.571190982027444,10.872470147653107,52.74300091014628,11.31851055357206,608.711862517852,968.7431119027169,937.900669690557,640.0429056934248,3450.584145472094,697.5440493262189,10.363706388942548,16.470052566498225,16.1652982533459,10.951710561138539,57.579539583197835,11.863807998872305
52,2021-05,2021,5,36403,60909,52594,35181,194637,40873,56171,1.374281310400509,50027.962542509726,83706.1003351846,72278.95123920437,48348.590781200306,267485.99141242384,74.00427368421053,676.014506351187,1131.0981943066356,976.6861782554827,653.321603932124,3614.466815171167,759.0237320575795,1.0368705244374405,651.9758160913699,1090.876987674347,941.955774840247,630.0898603387217,3485.9384368479514,732.0332810785529,67.74,9.979546890333438,16.69764089617118,14.41816029311312,9.64454685462244,53.357939403176374,11.20495618626483,609.8574216559834,971.5095625163159,930.0690145393944,638.8482219253971,3503.325813309506,699.858864368344,10.01070050403017,15.940758367296183,15.437810925218129,10.543641799697562,56.40053314836606,11.49725453342725
53,2021-06,2021,6,36414,61385,53289,34958,203684,40837,58782,1.4394299287410925,52415.40142517814,88359.40617577196,76705.78147268409,50319.59144893111,293188.8456057007,72.61685714285714,721.8076282489445,1216.7891816351255,1056.3081974448842,692.9464235823201,4037.4763813988584,809.4814663261974,1.0454141657590013,690.4513559225506,1163.9302598809736,1010.4207806271436,662.8439199302611,3862.0830993499426,774.3165272095679,74.91,9.635664507394802,16.243347772461963,14.101030535908214,9.250386111097585,53.89769565343557,10.806053481860866,610.1967245327359,972.8815052888245,922.173322868153,636.6746088226065,3557.065980960506,702.9747767531594,9.666423949591886,15.422690047396578,14.741546402474237,10.138672196509567,55.35755759414677,11.16617740458335
54,2021-07,2021,7,38299,60649,54278,37513,250000,43096,55170,1.2801652125487284,49029.04747540375,77640.73997586782,69484.80740671988,48022.83761834045,320041.3031371821,73.88989130434783,663.54201650475,1050.7626768060936,940.3831319837285,649.9243234847564,4331.327296435612,746.6515246687566,1.050551165287788,631.6132316344434,1000.2013338572118,895.1331101766186,618.6508044153339,4122.909420836337,710.723617601451,73.97,8.97042066384683,14.205254519482137,12.713034094683366,8.786323151071468,58.555188541781966,10.093977621586543,610.1993197223262,973.0541692740092,914.8063804447141,634.0887441858063,3614.1200665958795,706.9883856070028,9.346712323194767,14.941084136867536,14.103018348966144,9.751239115851495,54.56494519322876,10.894282886923186
55,2021-08,2021,8,38299,60649,54278,37513,250000,43096,52355,1.214845925375905,46527.384095971785,73679.19052812326,65939.40713755337,45572.51519862632,303711.4813439762,73.58273333333334,632.3138865364037,1001.3108672431747,896.1260903267165,619.3370799665817,4127.483005668579,711.5120304491724,1.0536217777880774,600.1336531443503,950.3513389266482,850.5197113598015,587.8172727852949,3917.4237783254794,675.3011806028595,70.88,8.920906977093733,14.126846321150886,12.642862448176023,8.737825620296016,58.23198371428582,10.038262280603448,610.3315159387255,972.5061440566005,908.4882979715517,631.7928129027583,3675.3553482047114,712.0457418425111,9.0711544672641,14.527175620169599,13.55077981788827,9.405596461919096,54.118470288078115,10.70265489020692
56,2021-09,2021,9,39421,59942,57504,38851,261136,45283,54687,1.2076717531965637,47607.62818276174,72390.26023010843,69445.9564958152,46919.2552834397,315366.57094273786,72.92621818181819,652.8191008625644,992.6506822227705,952.276948225588,643.3797947188424,4324.460787977134,749.8949124669466,1.057862699203572,617.1113712148554,938.3549329890378,900.1895510093361,608.1883737872794,4087.9225548200816,708.8773552858196,75.86,8.60557739075355,13.085297682873325,12.553083947081307,8.481146779842373,57.00581054544073,9.885247989282187,611.0194526169284,971.9663441344485,904.0604011404233,630.4625034362257,3740.7271428748113,718.5889095982851,8.856229177172084,14.202283973146677,13.11373018144667,9.127137756259232,54.0626907714731,10.600239845231346
57,2021-10,2021,10,39680,59772,58080,38753,260954,45526,54649,1.2003909853709969,47631.51429952116,71749.76997759522,69718.7084303475,46518.75185608224,313246.8291965031,71.45009090909092,666.6403596340391,1004.194243347928,975.767945754662,651.0663774419838,4384.134788506578,764.8555698764935,1.0677002464214813,624.3703341535792,940.5207563767069,913.8969003941501,609.7838598652635,4106.147585149019,716.3579594928389,82.1,8.119858217223376,12.231354973787187,11.885115051822925,7.930162940828062,53.39993652261362,9.31614579630321,612.5416629126498,971.7997237127496,902.3605151872307,630.7296870442452,3810.1377638704857,727.0330921538099,8.711311361294683,13.970911567605894,12.813381556070524,8.935246216406902,54.398348274537376,10.584526485612418
58,2021-11,2021,11,40688,61634,60189,38577,265681,47976,55639,1.159725696181424,47186.919126229775,71478.53355844588,69802.72992746373,44738.738181590794,308117.0826871769,72.69891052631579,649.0732637478646,983.2132701984832,960.1619807245436,615.3976429316107,4238.262725761807,765.3347154337288,1.0768348358091353,602.7602768442665,913.058565253134,891.6520424444445,571.487495080153,3935.8521704743794,710.7261856537684,69.34,9.360733541215238,14.17959720505456,13.847158649041585,8.875074169766522,61.12291211078464,11.037420182199723,614.8598876451199,971.8947825950701,903.7317254608071,633.0012859167579,3882.2240708982936,737.2260446024429,8.633551578800152,13.820828446292493,12.650687492543717,8.835208163788854,55.055552676569846,10.64183697855576
59,2021-12,2021,12,40388,61437,58588,40040,372429,53125,77994,1.4681223529411764,59294.52559058824,90197.03299764705,86014.35241411765,58783.619011764706,546771.3397835294,73.76931304347826,803.7830792275529,1222.690428803188,1165.9909637957776,796.8573460500945,7411.907705596669,1057.2688938289527,1.0845944087815655,741.0909301390587,1127.3250340436107,1075.047920545389,734.7053788939266,6833.805932969186,974.8057755679283,76.8,10.46592551077543,15.920448291708178,15.18217400775752,10.375746693360606,96.50921491662329,13.76652205506449,617.669637137498,971.9051360070604,907.9183399435611,637.398878283608,3954.2239444193633,748.4583409056437,8.611698087509293,13.733419698621335,12.608651633494455,8.821288818261893,55.93077895867523,10.755184383486764
60,2022-01,2022,1,39409,60695,53465,42710,266054,52697,55717,1.0573087652048503,41667.481127957944,64173.35550410839,56529.01313167732,45157.65736189915,281301.2262178112,76.59474666666667,543.9992028342493,837.8297245813079,738.0272876635576,589.5659862734601,3672.5916392413756,727.4258669785187,1.0907047345368588,498.75936686498875,768.154476689855,676.6517686172352,540.5367443681309,3367.1730973102012,666.9319788800608,92.04,5.910465046004447,9.102887055424901,8.018549409643171,6.4055409199637126,39.90212558932394,7.903366655568433,620.5256326386143,971.5011786414503,914.253041087191,643.7062216535984,4022.3854314045357,759.8440059733094,8.62942300333261,13.689178989228692,12.66167683764963,8.880587065519537,56.921089152063864,10.907164307460278
61,2022-02,2022,2,40114,60989,51285,46687,273823,53557,57344,1.0707097111488695,42950.44935302575,65301.5145732584,54911.34753626977,49988.22428440727,293184.9452359169,77.16937368421053,556.5737714651656,846.2102445003984,711.5691745921877,647.7728391183672,3799.2396625593565,743.0927226993037,1.0989895946791501,506.4413477250958,769.9893143642087,647.4758069023667,589.4258164541443,3457.029694324398,676.1599257145374,94.28,5.903412934505362,8.975501108404735,7.547403209505597,6.87073439879473,40.29740838522864,7.881764135546285,622.817825491761,970.331733801208,921.5035232645722,651.6665260234065,4081.9976246001597,770.5005832529725,8.6796421907726,13.688206363783173,12.795471169107891,9.010871751785244,58.00644292644744,11.095555740000647
62,2022-03,2022,3,41293,61055,56491,42952,318771,56013,66757,1.1918126149286772,49213.51830824987,72766.11920447038,67326.6864299359,51190.735436416544,379915.29907342937,103.47004545454546,475.63058556758284,703.257825825897,650.687705163062,494.73966317048456,3671.741878574188,645.1818949797065,1.1106463349632685,428.2466619613101,633.196908581304,585.8640006988198,445.45202878362414,3305.9505649884672,580.9066979013118,82.91,5.736709511127522,8.482183401590847,7.848120916211097,5.967189279586113,44.285874786807234,7.781713846094639,624.2941036491419,968.5155487095781,928.5431711235912,661.1109674515202,4131.135240598578,779.7352484396671,8.762091904991907,13.739866203984942,12.996672107582597,9.216417713254813,59.19672170661548,11.32110321065308
63,2022-04,2022,4,40619,60997,62169,42065,297340,56124,62269,1.1094897013755256,45066.36218017247,67675.54331480294,68975.86524481505,46670.68428836149,329895.66780699877,77.89918636363636,578.5216031628493,868.7580252621758,885.450393831241,599.116453803522,4234.905179458913,799.3536634558151,1.1153237082184269,518.7028652757291,778.9290399375576,793.8954290190995,537.1682224531265,3797.0188818308006,716.7010416488595,79.41,7.285248749059933,10.940158988316028,11.150363856330953,7.544597075979373,53.32962069586845,10.06615871371131,625.1638270665326,966.3389861394242,934.8226476386179,671.7585489646126,4171.828673194801,787.351660264597,8.879740913638022,13.850146580101798,13.256443326869082,9.498987957994228,60.52629632892709,11.582343488245286
64,2022-05,2022,5,40148,64140,58393,42916,298238,56123,62457,1.1128592555636727,44679.07339237033,71378.79265185396,64983.19051012954,47759.46781177058,331896.91866079863,63.312741176470595,705.6885006421861,1127.400130297644,1026.3840943010655,754.3421264710586,5242.182102583549,986.4839025989193,1.1253466509080514,627.0854408041827,1001.8247527443526,912.06038021517,670.3197862297575,4658.282048783448,876.6044683235316,98.03,7.198699384292421,11.500562381899867,10.470101951454305,7.695013021228793,53.475284123059765,10.063081736192178,625.7480320067847,963.918895738823,940.1942440639707,682.9439345432579,4207.376079266981,793.5844869245449,9.032308889073091,14.011745799633799,13.561875663741331,9.84802152712582,62.02814465691855,11.869171521384654
65,2022-06,2022,6,39941,65037,63401,44040,317887,56538,66572,1.177473557607273,47029.47136439209,76579.34776610421,74653.00102585871,51855.9354770243,374303.5368071032,57.178557142857144,822.5018908205715,1339.301857071618,1305.6118369573883,906.912277402618,6546.222141841191,1164.2826144366306,1.139394220296169,721.8764815278543,1175.4508081702274,1145.8824467426325,795.9600472318344,5745.353122942466,1021.8435320252828,90.99,9.039475665683828,14.719220321701485,14.348959632458383,9.96716427522385,71.94441303265404,12.795720567497865,626.4060031146412,961.6815410563734,945.0074103444397,693.8163352692958,4242.2633135273545,799.1563434980178,9.219580312098763,14.219723190784174,13.906043661679522,10.242641021322129,63.7596075684812,12.176054513708767
66,2022-07,2022,7,40651,65534,58596,47117,297011,57741,62200,1.0772241561455465,43790.23917147261,70594.80784884225,63121.02665350444,50755.57056510971,319947.4238409449,58.221399999999996,752.1330502439415,1212.5233651001565,1084.1550813533245,871.7682942201616,5495.357786671995,1068.3356978705426,1.139320834588615,660.1591293777411,1064.2510241972125,951.5801418173752,765.1648839854131,4823.3628490224655,937.6952175690673,82.81,9.082635554207723,14.642233608261762,13.092079233828334,10.527331170392001,66.36104077613808,12.90104694928804,627.2768510785149,959.9104249074443,950.0288520247977,703.6128608666302,4279.8890848897745,804.6403876241437,9.437696784325327,14.468067422501985,14.292876811776704,10.650194831607735,65.77039278317675,12.498704446435774
67,2022-08,2022,8,43712,64575,66958,44064,286062,55943,59907,1.0708578374416817,46809.33779025079,69150.6448527966,71702.49907942013,47186.27974903026,306331.73469424236,60.391918181818184,775.0927474985119,1145.03143689871,1187.2863329750494,781.3343435618235,5072.396173474545,991.9704788915916,1.1402169127019073,679.7765748464637,1004.2224634130307,1041.2811104174946,685.2506175428848,4448.62386881701,869.9840072894336,78.14,9.919282665709137,14.653588903234066,15.194347747313149,9.999159758917628,64.9142074926356,12.694784731143992,628.1734995635321,958.2909010441142,955.5876607898729,711.7547564412423,4320.13722503303,809.9367818597539,9.674012293877961,14.740161886144158,14.733096643705553,11.03555575842363,67.98247729430136,12.822541671626928
68,2022-09,2022,9,43675,60605,68361,51632,295478,57367,61879,1.0786514895323096,47110.10380532362,65371.67352310562,73737.69447591822,55692.93370753221,318717.7848240278,59.82150000000001,787.5112427024333,1092.7789093069484,1232.6286448169674,930.9852428898006,5327.813325042464,1034.393988783297,1.1445891559098669,688.0296206165066,954.7346344009934,1076.9179827124217,813.3794017555003,4654.782283698321,903.7251344226019,70.4,11.18623924293229,15.522427689019153,17.508929613877378,13.224222200139211,75.67916654889864,14.693096431580921,628.806005052625,956.0275035745245,961.4640871118992,717.9209661132021,4360.232212806705,814.4577406855238,9.914089316946324,15.018803305573124,15.22557524205648,11.377293113272703,70.21094236154958,13.130342809697282
69,2022-10,2022,10,42572,64798,68264,49187,298300,56782,62470,1.1001725899052517,46836.54749744637,71288.9834806805,75102.1816772921,54114.189179669615,328181.4835687366,61.11584285714286,766.3568938568994,1166.4566853363565,1228.849643010603,885.4363557770204,5369.826680388826,1022.1572194630852,1.1504677373255159,666.1263666884252,1013.8977804349472,1068.1304682800587,769.6316263812733,4667.5160946903425,888.4709986212101,75.04,10.212645173999192,15.544465422925859,16.375928078499506,11.799524997028522,71.5595239923884,13.621498127173309,628.6087647070692,951.9669765372299,966.5787766946016,721.8604431710128,4394.577932823708,817.2202197169896,10.139171267459853,15.281047588957373,15.743327001927229,11.667416545163123,72.22669476308965,13.403683211092964
70,2022-11,2022,11,42543,65261,68748,53790,301117,58256,63060,1.0824636088986541,46051.24931337544,70642.65758033507,74417.20818456468,58225.717522658604,325948.19452073605,60.85299523809524,756.7622453618585,1160.8739603356664,1222.9013197032898,956.8258274690166,5356.321299311915,1036.267808236383,1.1534997257691981,656.0575858457358,1006.3929226871302,1060.1661122093567,829.4980970463329,4643.539291472404,898.3684911978281,66.54,11.373042461103974,17.446257293893392,18.378438829325063,14.379708858867096,80.49776524364164,15.573606976801667,626.712040519307,944.9342794559847,969.5182030420303,723.1851740172526,4414.690233824962,817.0700670382993,10.322108412665068,15.491338273318995,16.229692738982443,11.8990473845143,73.76532751702679,13.615402422653931
71,2022-12,2022,12,43235,64828,63072,54511,422443,57819,88468,1.5300852660890019,66153.23647935799,99192.36763001782,96505.53790276553,83406.47793977759,646373.8100624363,65.81498695652174,1005.1393996789775,1507.1395166506015,1466.3155364069034,1267.2870085787151,9821.073283649504,1344.1923198806246,1.1541331602975597,870.9041852846784,1305.8627621981066,1270.490777709616,1098.0422815786542,8509.480206874417,1164.6769767312323,56.28,17.859619752647077,26.779309108930374,26.05393632563794,22.51753746586203,174.5037896881575,23.884014212519983,622.4796024646367,934.4285471819801,969.661714467089,721.7547625803169,4413.165419614724,813.3820490626433,10.442877107734635,15.619044615361231,16.636762289966793,12.072948403118117,74.66265291843021,13.747535716987926
72,2023-01,2023,1,42599,64878,59981,55354,302072,57340,63260,1.103243808859435,46997.08301360307,71576.25183118242,66173.66689919776,61068.957795605165,333259.06382978725,68.875975,682.3436330825527,1039.2049162452136,960.7655920543813,886.6510825524455,4838.538602608344,918.4624972641041,1.160096714637745,588.1782307224473,895.7916207613074,828.1771510355433,764.2906590157128,4170.8062280990425,791.7120061415791,56.05,12.173838235192735,18.540676471814695,17.141223765466215,15.818931000043632,86.3253987976511,16.386485232187407,616.1169366291157,921.2425483388041,967.1935558568698,718.0440310310714,4387.047545221147,806.108098962304,10.503419925416686,15.662681826811856,16.93049905045174,12.199749962718121,74.97072863088547,13.803406580035825
73,2023-02,2023,2,41821,64655,66443,57665,310830,55077,65094,1.1818726510158506,49427.096138133886,76413.97625142982,78527.16455144616,68152.68642082902,367361.47611525684,72.78275000000001,679.1045424655414,1049.8913032474015,1078.9254947284371,936.3851519876483,5047.370099580695,894.3602708059258,1.1645500683645802,583.1475699617041,901.5424340851243,926.4741156587721,804.0746185371385,4334.180415848414,767.9878221654379,60.27,11.267704371420962,17.419799290648772,17.901534672779775,15.536504927619848,83.74597809159938,14.839227987488398,608.1659105578665,906.7886328327061,962.6918579889275,712.5469944588123,4336.313412548153,795.3564464340299,10.51170328503929,15.637225680892643,17.101530077757882,12.281999832980079,74.76755067569928,13.789248604550949
74,2023-03,2023,3,46303,66577,67975,58604,340626,56201,71334,1.269265671429334,58770.80838419245,84503.90060675077,86278.33401540898,74384.04540844468,432344.88859628834,76.10358636363637,772.2475535301998,1110.3800049970866,1133.6960337605626,977.4052572637587,5681.005446057012,937.3277056767542,1.1654577336948546,662.6130928677617,952.7415477152012,972.747445903853,838.6449624089648,4874.484317888132,804.2571417027206,58.5,13.200812880858116,18.980854786274985,19.37941938052244,16.707782175448866,97.11120420610277,16.02269582353426,599.6495297592662,892.920925013647,956.9583175072614,706.115348137567,4270.431834502393,782.5793846198837,10.484662974446346,15.572347773609678,17.170593905797002,12.326691095030819,74.2291496311584,13.723563851908873
75,2023-04,2023,4,48022,62162,68699,56030,340006,57391,71204,1.2406823369517868,59580.0471850987,77123.29542959697,85233.6358662508,69515.4313394086,421839.4386576292,80.99554285714287,735.596615361711,952.191845489873,1052.3250151750071,858.2624288600364,5208.180892146806,879.1101027075915,1.1704325121858898,628.4827255763059,813.5384446144336,899.090724342315,733.2865585365129,4449.791711971545,751.098498678726,62.2,11.826312144078955,15.308550570576736,16.918408604099792,13.798431332154925,83.73281177084897,14.133602937421085,591.575352224386,880.9184650530389,950.4068015326812,699.5684403613741,4205.849971368058,769.7443469294152,10.440336887969954,15.493977065991208,17.16596947434162,12.342283112058821,73.61839368479397,13.630065380378834
76,2023-05,2023,5,46894,68376,67923,51950,347870,59340,72851,1.2276879002359284,57571.19639366363,83944.38786653185,83388.24524772496,63778.38641725648,427075.78985507245,79.2125947368421,726.7934674394277,1059.7353633649998,1052.7144770948998,805.1546175092392,5391.513701500271,919.6896054475122,1.171718693270917,620.2798262188204,904.4281442729999,898.4361887717176,687.1569277960446,4601.372097640232,784.9064888434513,53.6,13.559579616407232,19.771182152332084,19.64019546818843,15.02154137144103,100.58794219216924,17.158388161334184,584.4976267768452,871.144639757504,942.854087716227,693.2706617060115,4156.0136222390565,758.2586262803615,10.386770920840858,15.410496642477153,17.103883875283458,12.329524958783379,73.1109878575187,13.52246648606812
